STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
USW00014739,"BOSTON, MA US",2016-06-13,16.78,0.0,0.0,62.0,73,54
USW00014739,"BOSTON, MA US",2016-06-14,12.3,0.0,0.0,67.0,79,55
USW00014739,"BOSTON, MA US",2016-06-15,10.07,0.0,0.0,74.0,85,66
USW00014739,"BOSTON, MA US",2016-06-16,6.93,0.0,0.0,71.0,77,61
USW00014739,"BOSTON, MA US",2016-06-17,8.28,0.12,0.0,66.0,74,59
USW00014739,"BOSTON, MA US",2016-06-18,9.84,0.0,0.0,66.0,72,60
USW00014739,"BOSTON, MA US",2016-06-19,11.63,0.0,0.0,68.0,82,57
USW00014739,"BOSTON, MA US",2016-06-20,12.75,0.0,0.0,71.0,83,60
USW00014739,"BOSTON, MA US",2016-06-21,12.97,0.02,0.0,73.0,87,64
USW00014739,"BOSTON, MA US",2016-06-22,9.62,0.0,0.0,72.0,78,64
USW00014739,"BOSTON, MA US",2016-06-23,8.95,0.0,0.0,69.0,77,60
USW00014739,"BOSTON, MA US",2016-06-24,8.5,0.0,0.0,67.0,72,61
USW00014739,"BOSTON, MA US",2016-06-25,6.26,0.0,0.0,66.0,73,59
USW00014739,"BOSTON, MA US",2016-06-26,9.62,0.0,0.0,70.0,84,59
USW00014739,"BOSTON, MA US",2016-06-27,15.21,0.0,0.0,74.0,86,64
USW00014739,"BOSTON, MA US",2016-06-28,10.51,0.08,0.0,73.0,79,68
USW00014739,"BOSTON, MA US",2016-06-29,8.5,0.03,0.0,74.0,87,67
USW00014739,"BOSTON, MA US",2016-06-30,9.84,0.0,0.0,73.0,81,68
USW00014739,"BOSTON, MA US",2016-07-01,11.41,0.2,0.0,76.0,86,68
USW00014739,"BOSTON, MA US",2016-07-02,12.75,0.0,0.0,73.0,80,65
USW00014739,"BOSTON, MA US",2016-07-03,10.96,0.0,0.0,73.0,84,64
USW00014739,"BOSTON, MA US",2016-07-04,11.86,0.0,0.0,77.0,88,66
USW00014739,"BOSTON, MA US",2016-07-05,5.14,0.23,0.0,70.0,76,64
USW00014739,"BOSTON, MA US",2016-07-06,8.95,0.0,0.0,78.0,94,71
USW00014739,"BOSTON, MA US",2016-07-07,8.05,0.0,0.0,70.0,79,61
USW00014739,"BOSTON, MA US",2016-07-08,10.51,0.02,0.0,63.0,67,61
USW00014739,"BOSTON, MA US",2016-07-09,9.62,0.11,0.0,62.0,65,59
USW00014739,"BOSTON, MA US",2016-07-10,6.26,0.09,0.0,62.0,64,59
USW00014739,"BOSTON, MA US",2016-07-11,6.93,0.0,0.0,65.0,72,59
USW00014739,"BOSTON, MA US",2016-07-12,8.95,0.0,0.0,75.0,88,65
USW00014739,"BOSTON, MA US",2016-07-13,12.08,0.0,0.0,78.0,92,65
USW00014739,"BOSTON, MA US",2016-07-14,14.32,0.0,0.0,76.0,87,69
USW00014739,"BOSTON, MA US",2016-07-15,8.5,0.0,0.0,81.0,96,72
USW00014739,"BOSTON, MA US",2016-07-16,8.5,0.0,0.0,84.0,94,75
USW00014739,"BOSTON, MA US",2016-07-17,7.16,0.0,0.0,76.0,79,68
USW00014739,"BOSTON, MA US",2016-07-18,11.86,0.01,0.0,78.0,95,67
USW00014739,"BOSTON, MA US",2016-07-19,10.74,0.0,0.0,78.0,84,68
USW00014739,"BOSTON, MA US",2016-07-20,10.29,0.0,0.0,74.0,84,65
USW00014739,"BOSTON, MA US",2016-07-21,9.62,0.0,0.0,79.0,91,67
USW00014739,"BOSTON, MA US",2016-07-22,17.22,0.0,0.0,84.0,98,73
USW00014739,"BOSTON, MA US",2016-07-23,10.74,0.0,0.0,83.0,94,72
USW00014739,"BOSTON, MA US",2016-07-24,7.83,0.0,0.0,77.0,91,68
USW00014739,"BOSTON, MA US",2016-07-25,8.72,0.0,0.0,76.0,92,67
USW00014739,"BOSTON, MA US",2016-07-26,12.53,0.0,0.0,84.0,94,76
USW00014739,"BOSTON, MA US",2016-07-27,9.62,0.0,0.0,81.0,87,73
USW00014739,"BOSTON, MA US",2016-07-28,7.16,0.0,0.0,82.0,92,73
USW00014739,"BOSTON, MA US",2016-07-29,8.5,0.06,0.0,77.0,79,72
USW00014739,"BOSTON, MA US",2016-07-30,9.62,0.0,0.0,75.0,80,71
USW00014739,"BOSTON, MA US",2016-07-31,8.95,0.15,0.0,71.0,74,68
USW00014739,"BOSTON, MA US",2016-08-01,8.72,0.0,0.0,71.0,75,69
USW00014739,"BOSTON, MA US",2016-08-02,6.93,0.04,0.0,70.0,74,65
USW00014739,"BOSTON, MA US",2016-08-03,8.28,0.0,0.0,70.0,79,62
USW00014739,"BOSTON, MA US",2016-08-04,11.41,0.0,0.0,74.0,82,64
USW00014739,"BOSTON, MA US",2016-08-05,12.08,0.0,0.0,75.0,89,64
USW00014739,"BOSTON, MA US",2016-08-06,12.08,0.02,0.0,77.0,89,70
USW00014739,"BOSTON, MA US",2016-08-07,9.62,0.0,0.0,80.0,89,72
USW00014739,"BOSTON, MA US",2016-08-08,9.17,0.0,0.0,76.0,82,69
USW00014739,"BOSTON, MA US",2016-08-09,10.96,0.0,0.0,75.0,84,70
USW00014739,"BOSTON, MA US",2016-08-10,11.41,0.23,0.0,74.0,80,68
USW00014739,"BOSTON, MA US",2016-08-11,9.84,0.0,0.0,83.0,96,75
USW00014739,"BOSTON, MA US",2016-08-12,13.2,0.01,0.0,86.0,98,78
USW00014739,"BOSTON, MA US",2016-08-13,10.29,0.34,0.0,74.0,82,68
USW00014739,"BOSTON, MA US",2016-08-14,11.41,0.18,0.0,80.0,96,69
USW00014739,"BOSTON, MA US",2016-08-15,9.17,0.0,0.0,83.0,90,73
USW00014739,"BOSTON, MA US",2016-08-16,9.62,0.0,0.0,74.0,81,69
USW00014739,"BOSTON, MA US",2016-08-17,14.99,0.0,0.0,81.0,85,72
USW00014739,"BOSTON, MA US",2016-08-18,7.61,0.0,0.0,77.0,90,69
USW00014739,"BOSTON, MA US",2016-08-19,9.62,0.0,0.0,78.0,81,67
USW00014739,"BOSTON, MA US",2016-08-20,9.17,0.0,0.0,74.0,86,66
USW00014739,"BOSTON, MA US",2016-08-21,10.74,0.01,0.0,71.0,78,65
USW00014739,"BOSTON, MA US",2016-08-22,13.87,0.89,0.0,73.0,80,65
USW00014739,"BOSTON, MA US",2016-08-23,9.4,0.0,0.0,71.0,82,61
USW00014739,"BOSTON, MA US",2016-08-24,9.17,0.0,0.0,74.0,88,65
USW00014739,"BOSTON, MA US",2016-08-25,14.09,0.0,0.0,78.0,88,68
USW00014739,"BOSTON, MA US",2016-08-26,9.62,0.0,0.0,80.0,91,73
USW00014739,"BOSTON, MA US",2016-08-27,9.17,0.0,0.0,78.0,83,69
USW00014739,"BOSTON, MA US",2016-08-28,10.74,0.0,0.0,72.0,78,66
USW00014739,"BOSTON, MA US",2016-08-29,13.42,0.0,0.0,77.0,90,69
USW00014739,"BOSTON, MA US",2016-08-30,9.17,0.0,0.0,71.0,77,64
USW00014739,"BOSTON, MA US",2016-08-31,11.86,0.0,0.0,74.0,82,68
USW00014739,"BOSTON, MA US",2016-09-01,8.05,0.02,0.0,74.0,76,68
USW00014739,"BOSTON, MA US",2016-09-02,10.07,0.0,0.0,69.0,75,64
USW00014739,"BOSTON, MA US",2016-09-03,6.71,0.0,0.0,65.0,70,60
USW00014739,"BOSTON, MA US",2016-09-04,12.3,0.0,0.0,65.0,72,60
USW00014739,"BOSTON, MA US",2016-09-05,18.79,0.07,0.0,65.0,74,60
USW00014739,"BOSTON, MA US",2016-09-06,14.09,0.14,0.0,65.0,72,63
USW00014739,"BOSTON, MA US",2016-09-07,8.5,0.03,0.0,69.0,76,65
USW00014739,"BOSTON, MA US",2016-09-08,7.38,0.0,0.0,70.0,76,66
USW00014739,"BOSTON, MA US",2016-09-09,8.95,0.0,0.0,79.0,93,73
USW00014739,"BOSTON, MA US",2016-09-10,8.72,0.01,0.0,75.0,78,70
USW00014739,"BOSTON, MA US",2016-09-11,14.32,0.03,0.0,76.0,83,63
USW00014739,"BOSTON, MA US",2016-09-12,8.95,0.0,0.0,66.0,72,59
USW00014739,"BOSTON, MA US",2016-09-13,11.41,0.0,0.0,70.0,83,60
USW00014739,"BOSTON, MA US",2016-09-14,14.09,0.06,0.0,74.0,90,62
USW00014739,"BOSTON, MA US",2016-09-15,10.07,0.0,0.0,63.0,66,57
USW00014739,"BOSTON, MA US",2016-09-16,10.51,0.0,0.0,62.0,70,54
USW00014739,"BOSTON, MA US",2016-09-17,11.86,0.0,0.0,65.0,78,55
USW00014739,"BOSTON, MA US",2016-09-18,12.97,0.0,0.0,73.0,82,66
USW00014739,"BOSTON, MA US",2016-09-19,6.26,0.33,0.0,72.0,74,67
USW00014739,"BOSTON, MA US",2016-09-20,6.04,0.0,0.0,70.0,75,67
USW00014739,"BOSTON, MA US",2016-09-21,8.28,0.0,0.0,75.0,83,69
USW00014739,"BOSTON, MA US",2016-09-22,7.16,0.0,0.0,71.0,79,61
USW00014739,"BOSTON, MA US",2016-09-23,9.4,0.34,0.0,70.0,82,56
USW00014739,"BOSTON, MA US",2016-09-24,10.07,0.0,0.0,60.0,67,54
USW00014739,"BOSTON, MA US",2016-09-25,12.3,0.0,0.0,58.0,66,49
USW00014739,"BOSTON, MA US",2016-09-26,9.4,0.0,0.0,56.0,64,48
USW00014739,"BOSTON, MA US",2016-09-27,5.37,0.22,0.0,63.0,72,59
USW00014739,"BOSTON, MA US",2016-09-28,17.67,0.0,0.0,59.0,61,56
USW00014739,"BOSTON, MA US",2016-09-29,18.12,0.0,0.0,57.0,60,54
USW00014739,"BOSTON, MA US",2016-09-30,17.67,0.13,0.0,58.0,62,56
USW00014739,"BOSTON, MA US",2016-10-01,14.99,0.71,0.0,57.0,59,54
USW00014739,"BOSTON, MA US",2016-10-02,7.61,0.03,0.0,55.0,57,53
USW00014739,"BOSTON, MA US",2016-10-03,8.05,0.0,0.0,60.0,68,55
USW00014739,"BOSTON, MA US",2016-10-04,12.53,0.0,0.0,59.0,63,50
USW00014739,"BOSTON, MA US",2016-10-05,7.61,0.0,0.0,54.0,60,48
USW00014739,"BOSTON, MA US",2016-10-06,4.92,0.0,0.0,56.0,67,49
USW00014739,"BOSTON, MA US",2016-10-07,4.7,0.0,0.0,60.0,68,53
USW00014739,"BOSTON, MA US",2016-10-08,5.37,0.01,0.0,60.0,68,52
USW00014739,"BOSTON, MA US",2016-10-09,12.97,1.84,0.0,59.0,65,48
USW00014739,"BOSTON, MA US",2016-10-10,15.66,0.0,0.0,51.0,59,45
USW00014739,"BOSTON, MA US",2016-10-11,7.38,0.0,0.0,51.0,59,44
USW00014739,"BOSTON, MA US",2016-10-12,7.61,0.0,0.0,55.0,62,48
USW00014739,"BOSTON, MA US",2016-10-13,9.62,0.0,0.0,60.0,72,51
USW00014739,"BOSTON, MA US",2016-10-14,9.62,0.0,0.0,54.0,60,46
USW00014739,"BOSTON, MA US",2016-10-15,8.05,0.0,0.0,49.0,56,42
USW00014739,"BOSTON, MA US",2016-10-16,12.97,0.0,0.0,56.0,71,46
USW00014739,"BOSTON, MA US",2016-10-17,6.71,0.0,0.0,66.0,75,62
USW00014739,"BOSTON, MA US",2016-10-18,8.28,0.14,0.0,62.0,69,57
USW00014739,"BOSTON, MA US",2016-10-19,11.63,0.0,0.0,71.0,81,62
USW00014739,"BOSTON, MA US",2016-10-20,12.53,0.08,0.0,60.0,62,56
USW00014739,"BOSTON, MA US",2016-10-21,8.05,1.11,0.0,62.0,75,59
USW00014739,"BOSTON, MA US",2016-10-22,12.97,0.15,0.0,61.0,65,44
USW00014739,"BOSTON, MA US",2016-10-23,19.69,0.0,0.0,50.0,58,44
USW00014739,"BOSTON, MA US",2016-10-24,15.66,0.0,0.0,54.0,61,46
USW00014739,"BOSTON, MA US",2016-10-25,14.32,0.0,0.0,46.0,49,39
USW00014739,"BOSTON, MA US",2016-10-26,12.3,0.0,0.0,42.0,49,37
USW00014739,"BOSTON, MA US",2016-10-27,9.62,0.65,0.0,40.0,49,34
USW00014739,"BOSTON, MA US",2016-10-28,18.79,0.61,0.0,48.0,55,44
USW00014739,"BOSTON, MA US",2016-10-29,9.84,0.0,0.0,47.0,57,42
USW00014739,"BOSTON, MA US",2016-10-30,9.17,0.13,0.0,58.0,65,46
USW00014739,"BOSTON, MA US",2016-10-31,12.3,0.0,0.0,47.0,52,38
USW00014739,"BOSTON, MA US",2016-11-01,7.16,0.0,0.0,42.0,51,34
USW00014739,"BOSTON, MA US",2016-11-02,5.82,0.0,0.0,55.0,70,45
USW00014739,"BOSTON, MA US",2016-11-03,7.61,0.08,0.0,56.0,64,51
USW00014739,"BOSTON, MA US",2016-11-04,10.51,0.0,0.0,52.0,57,39
USW00014739,"BOSTON, MA US",2016-11-05,8.05,0.0,0.0,45.0,57,35
USW00014739,"BOSTON, MA US",2016-11-06,11.18,0.09,0.0,48.0,52,43
USW00014739,"BOSTON, MA US",2016-11-07,9.17,0.0,0.0,42.0,47,36
USW00014739,"BOSTON, MA US",2016-11-08,4.7,0.0,0.0,46.0,59,38
USW00014739,"BOSTON, MA US",2016-11-09,7.16,0.01,0.0,52.0,62,44
USW00014739,"BOSTON, MA US",2016-11-10,11.18,0.0,0.0,47.0,53,39
USW00014739,"BOSTON, MA US",2016-11-11,18.57,0.0,0.0,50.0,60,38
USW00014739,"BOSTON, MA US",2016-11-12,13.42,0.0,0.0,41.0,48,34
USW00014739,"BOSTON, MA US",2016-11-13,10.51,0.0,0.0,49.0,60,41
USW00014739,"BOSTON, MA US",2016-11-14,9.62,0.0,0.0,53.0,66,39
USW00014739,"BOSTON, MA US",2016-11-15,11.18,0.99,0.0,51.0,58,46
USW00014739,"BOSTON, MA US",2016-11-16,11.41,0.03,0.0,53.0,55,51
USW00014739,"BOSTON, MA US",2016-11-17,11.63,0.0,0.0,51.0,57,45
USW00014739,"BOSTON, MA US",2016-11-18,9.17,0.0,0.0,50.0,63,43
USW00014739,"BOSTON, MA US",2016-11-19,6.71,0.0,0.0,48.0,51,43
USW00014739,"BOSTON, MA US",2016-11-20,17.9,0.08,0.0,44.0,49,32
USW00014739,"BOSTON, MA US",2016-11-21,18.12,0.0,0.0,34.0,38,30
USW00014739,"BOSTON, MA US",2016-11-22,17.0,0.0,0.0,36.0,43,32
USW00014739,"BOSTON, MA US",2016-11-23,13.42,0.0,0.0,37.0,45,33
USW00014739,"BOSTON, MA US",2016-11-24,4.7,0.05,0.0,37.0,44,33
USW00014739,"BOSTON, MA US",2016-11-25,4.7,0.03,0.0,42.0,48,39
USW00014739,"BOSTON, MA US",2016-11-26,6.93,0.0,0.0,42.0,47,38
USW00014739,"BOSTON, MA US",2016-11-27,13.42,0.0,0.0,41.0,46,36
USW00014739,"BOSTON, MA US",2016-11-28,8.05,0.0,0.0,39.0,46,33
USW00014739,"BOSTON, MA US",2016-11-29,9.62,0.43,0.0,42.0,58,33
USW00014739,"BOSTON, MA US",2016-11-30,10.07,0.91,0.0,48.0,52,42
USW00014739,"BOSTON, MA US",2016-12-01,15.66,0.31,0.0,50.0,57,43
USW00014739,"BOSTON, MA US",2016-12-02,14.32,0.0,0.0,45.0,51,38
USW00014739,"BOSTON, MA US",2016-12-03,15.66,0.0,0.0,42.0,44,35
USW00014739,"BOSTON, MA US",2016-12-04,10.07,0.0,0.0,37.0,42,31
USW00014739,"BOSTON, MA US",2016-12-05,7.83,0.14,0.3,34.0,40,31
USW00014739,"BOSTON, MA US",2016-12-06,7.61,0.0,0.0,39.0,44,34
USW00014739,"BOSTON, MA US",2016-12-07,7.61,0.08,0.0,40.0,42,36
USW00014739,"BOSTON, MA US",2016-12-08,10.96,0.0,0.0,39.0,43,34
USW00014739,"BOSTON, MA US",2016-12-09,16.11,0.0,0.0,34.0,37,25
USW00014739,"BOSTON, MA US",2016-12-10,11.86,0.0,0.0,26.0,29,21
USW00014739,"BOSTON, MA US",2016-12-11,7.38,0.02,0.2,26.0,35,20
USW00014739,"BOSTON, MA US",2016-12-12,11.18,0.42,0.7,36.0,44,29
USW00014739,"BOSTON, MA US",2016-12-13,10.51,0.0,0.0,38.0,43,35
USW00014739,"BOSTON, MA US",2016-12-14,11.18,0.0,0.0,38.0,42,27
USW00014739,"BOSTON, MA US",2016-12-15,21.92,0.0,0.0,27.0,32,14
USW00014739,"BOSTON, MA US",2016-12-16,14.09,0.0,0.0,13.0,21,4
USW00014739,"BOSTON, MA US",2016-12-17,7.16,0.53,4.3,26.0,36,21
USW00014739,"BOSTON, MA US",2016-12-18,17.45,0.11,0.0,44.0,57,33
USW00014739,"BOSTON, MA US",2016-12-19,11.41,0.0,0.0,27.0,33,19
USW00014739,"BOSTON, MA US",2016-12-20,8.28,0.0,0.0,24.0,34,18
USW00014739,"BOSTON, MA US",2016-12-21,11.41,0.0,0.0,35.0,45,29
USW00014739,"BOSTON, MA US",2016-12-22,7.83,0.02,0.0,35.0,39,31
USW00014739,"BOSTON, MA US",2016-12-23,10.96,0.0,0.0,39.0,46,35
USW00014739,"BOSTON, MA US",2016-12-24,11.63,0.38,0.0,40.0,45,35
USW00014739,"BOSTON, MA US",2016-12-25,11.86,0.0,0.0,40.0,45,27
USW00014739,"BOSTON, MA US",2016-12-26,10.29,0.01,0.0,30.0,48,24
USW00014739,"BOSTON, MA US",2016-12-27,19.91,0.0,0.0,51.0,58,39
USW00014739,"BOSTON, MA US",2016-12-28,10.74,0.0,0.0,39.0,42,32
USW00014739,"BOSTON, MA US",2016-12-29,11.41,1.16,0.4,35.0,43,29
USW00014739,"BOSTON, MA US",2016-12-30,17.67,0.0,0.0,36.0,41,30
USW00014739,"BOSTON, MA US",2016-12-31,14.09,0.07,0.0,31.0,42,26
